ID,Parent,Food Eaten,Energy,Score,Alive?
9,-1,1,-1,197,False
0,-1,23,165,4345,True
1,-1,16,193,2870,True
2,-1,15,157,2752,True
3,-1,18,191,3309,True
4,-1,17,148,3201,True
5,-1,5,71,614,True
6,-1,7,100,893,True
7,-1,25,194,4720,True
8,-1,6,61,1003,True
